         Index            Ts             t            HF        Weight            Tr
           [#]          [°C]           [s]          [mW]          [mg]          [°C]
           317   6.04757e+01   3.17000e+02  -4.58725e+00   1.61303e+00   5.14167e+01
           318   6.05227e+01   3.18000e+02  -4.58972e+00   1.61286e+00   5.15000e+01
           319   6.05824e+01   3.19000e+02  -4.59353e+00   1.61271e+00   5.15833e+01
           320   6.06378e+01   3.20000e+02  -4.59794e+00   1.61245e+00   5.16667e+01
           321   6.06875e+01   3.21000e+02  -4.60192e+00   1.61223e+00   5.17500e+01
           322   6.07371e+01   3.22000e+02  -4.60519e+00   1.61204e+00   5.18333e+01
           323   6.07960e+01   3.23000e+02  -4.60686e+00   1.61187e+00   5.19167e+01
           324   6.08495e+01   3.24000e+02  -4.60410e+00   1.61173e+00   5.20000e+01
           325   6.09100e+01   3.25000e+02  -4.60524e+00   1.61166e+00   5.20833e+01
           326   6.09554e+01   3.26000e+02  -4.60745e+00   1.61164e+00   5.21667e+01
           327   6.10233e+01   3.27000e+02  -4.61001e+00   1.61165e+00   5.22500e+01
           328   6.10816e+01   3.28000e+02  -4.61291e+00   1.61186e+00   5.23333e+01
           329   6.11420e+01   3.29000e+02  -4.61503e+00   1.61195e+00   5.24167e+01
           330   6.11961e+01   3.30000e+02  -4.61728e+00   1.61199e+00   5.25000e+01
           331   6.12510e+01   3.31000e+02  -4.61938e+00   1.61201e+00   5.25833e+01
           332   6.13126e+01   3.32000e+02  -4.61962e+00   1.61204e+00   5.26667e+01
           333   6.13675e+01   3.33000e+02  -4.62281e+00   1.61214e+00   5.27500e+01
           334   6.14316e+01   3.34000e+02  -4.62637e+00   1.61224e+00   5.28333e+01
           335   6.14839e+01   3.35000e+02  -4.63038e+00   1.61235e+00   5.29167e+01
           336   6.15448e+01   3.36000e+02  -4.63420e+00   1.61237e+00   5.30000e+01
           337   6.16004e+01   3.37000e+02  -4.63754e+00   1.61237e+00   5.30833e+01
           338   6.16545e+01   3.38000e+02  -4.64063e+00   1.61236e+00   5.31667e+01
           339   6.17141e+01   3.39000e+02  -4.64444e+00   1.61234e+00   5.32500e+01
           340   6.17776e+01   3.40000e+02  -4.64872e+00   1.61212e+00   5.33333e+01
           341   6.18280e+01   3.41000e+02  -4.65168e+00   1.61198e+00   5.34167e+01
           342   6.18812e+01   3.42000e+02  -4.65489e+00   1.61191e+00   5.35000e+01
           343   6.19445e+01   3.43000e+02  -4.65726e+00   1.61191e+00   5.35833e+01
           344   6.20000e+01   3.44000e+02  -4.65826e+00   1.61197e+00   5.36667e+01
           345   6.20572e+01   3.45000e+02  -4.65921e+00   1.61207e+00   5.37500e+01
           346   6.21214e+01   3.46000e+02  -4.66021e+00   1.61219e+00   5.38333e+01
           347   6.21808e+01   3.47000e+02  -4.66231e+00   1.61232e+00   5.39167e+01
           348   6.22346e+01   3.48000e+02  -4.66354e+00   1.61258e+00   5.40000e+01
           349   6.23042e+01   3.49000e+02  -4.66501e+00   1.61271e+00   5.40833e+01
           350   6.23568e+01   3.50000e+02  -4.66743e+00   1.61279e+00   5.41667e+01
           351   6.24218e+01   3.51000e+02  -4.67067e+00   1.61284e+00   5.42500e+01
           352   6.24751e+01   3.52000e+02  -4.67005e+00   1.61272e+00   5.43333e+01
           353   6.25322e+01   3.53000e+02  -4.67046e+00   1.61266e+00   5.44167e+01
           354   6.25997e+01   3.54000e+02  -4.67155e+00   1.61259e+00   5.45000e+01
           355   6.26569e+01   3.55000e+02  -4.67328e+00   1.61252e+00   5.45833e+01
           356   6.27118e+01   3.56000e+02  -4.67501e+00   1.61228e+00   5.46667e+01
           357   6.27706e+01   3.57000e+02  -4.67603e+00   1.61208e+00   5.47500e+01
           358   6.28214e+01   3.58000e+02  -4.67635e+00   1.61190e+00   5.48333e+01
           359   6.28766e+01   3.59000e+02  -4.67610e+00   1.61172e+00   5.49167e+01
           360   6.29337e+01   3.60000e+02  -4.67504e+00   1.61139e+00   5.50000e+01
           361   6.29985e+01   3.61000e+02  -4.67593e+00   1.61113e+00   5.50833e+01
           362   6.30693e+01   3.62000e+02  -4.67722e+00   1.61092e+00   5.51667e+01
           363   6.31381e+01   3.63000e+02  -4.67835e+00   1.61073e+00   5.52500e+01
           364   6.31937e+01   3.64000e+02  -4.67901e+00   1.61061e+00   5.53333e+01
           365   6.32430e+01   3.65000e+02  -4.67887e+00   1.61053e+00   5.54167e+01
           366   6.33083e+01   3.66000e+02  -4.67990e+00   1.61050e+00   5.55000e+01
           367   6.33873e+01   3.67000e+02  -4.68355e+00   1.61050e+00   5.55833e+01
           368   6.34454e+01   3.68000e+02  -4.68678e+00   1.61068e+00   5.56667e+01
           369   6.34899e+01   3.69000e+02  -4.68860e+00   1.61080e+00   5.57500e+01
           370   6.35602e+01   3.70000e+02  -4.68916e+00   1.61091e+00   5.58333e+01
           371   6.36283e+01   3.71000e+02  -4.69014e+00   1.61104e+00   5.59167e+01
           372   6.36951e+01   3.72000e+02  -4.69356e+00   1.61121e+00   5.60000e+01
           373   6.37668e+01   3.73000e+02  -4.69578e+00   1.61135e+00   5.60833e+01
           374   6.38094e+01   3.74000e+02  -4.69788e+00   1.61147e+00   5.61667e+01
           375   6.38657e+01   3.75000e+02  -4.70021e+00   1.61159e+00   5.62500e+01
           376   6.39301e+01   3.76000e+02  -4.70473e+00   1.61164e+00   5.63333e+01
           377   6.40010e+01   3.77000e+02  -4.70837e+00   1.61163e+00   5.64167e+01
           378   6.40621e+01   3.78000e+02  -4.71161e+00   1.61160e+00   5.65000e+01
           379   6.41226e+01   3.79000e+02  -4.71274e+00   1.61155e+00   5.65833e+01
           380   6.41914e+01   3.80000e+02  -4.71291e+00   1.61140e+00   5.66667e+01
           381   6.42585e+01   3.81000e+02  -4.71450e+00   1.61133e+00   5.67500e+01
           382   6.43112e+01   3.82000e+02  -4.71740e+00   1.61135e+00   5.68333e+01
           383   6.43777e+01   3.83000e+02  -4.72120e+00   1.61138e+00   5.69167e+01
           384   6.44382e+01   3.84000e+02  -4.72577e+00   1.61148e+00   5.70000e+01
           385   6.45025e+01   3.85000e+02  -4.73011e+00   1.61156e+00   5.70833e+01
           386   6.45610e+01   3.86000e+02  -4.73404e+00   1.61163e+00   5.71667e+01
           387   6.46250e+01   3.87000e+02  -4.73677e+00   1.61171e+00   5.72500e+01
           388   6.46858e+01   3.88000e+02  -4.73718e+00   1.61181e+00   5.73333e+01
           389   6.47469e+01   3.89000e+02  -4.73894e+00   1.61187e+00   5.74167e+01
           390   6.48111e+01   3.90000e+02  -4.74097e+00   1.61192e+00   5.75000e+01
           391   6.48673e+01   3.91000e+02  -4.74277e+00   1.61197e+00   5.75833e+01
           392   6.49444e+01   3.92000e+02  -4.74942e+00   1.61196e+00   5.76667e+01
           393   6.49970e+01   3.93000e+02  -4.75369e+00   1.61198e+00   5.77500e+01
           394   6.50621e+01   3.94000e+02  -4.75697e+00   1.61201e+00   5.78333e+01
           395   6.51279e+01   3.95000e+02  -4.76027e+00   1.61204e+00   5.79167e+01
           396   6.51987e+01   3.96000e+02  -4.75867e+00   1.61208e+00   5.80000e+01
           397   6.52628e+01   3.97000e+02  -4.76007e+00   1.61217e+00   5.80833e+01
           398   6.53298e+01   3.98000e+02  -4.76289e+00   1.61233e+00   5.81667e+01
           399   6.53981e+01   3.99000e+02  -4.76559e+00   1.61250e+00   5.82500e+01
           400   6.54614e+01   4.00000e+02  -4.77033e+00   1.61276e+00   5.83333e+01
           401   6.55127e+01   4.01000e+02  -4.77408e+00   1.61294e+00   5.84167e+01
           402   6.55755e+01   4.02000e+02  -4.77654e+00   1.61305e+00   5.85000e+01
           403   6.56344e+01   4.03000e+02  -4.77812e+00   1.61313e+00   5.85833e+01
           404   6.57086e+01   4.04000e+02  -4.77859e+00   1.61315e+00   5.86667e+01
           405   6.57751e+01   4.05000e+02  -4.78008e+00   1.61317e+00   5.87500e+01
           406   6.58431e+01   4.06000e+02  -4.78116e+00   1.61318e+00   5.88333e+01
           407   6.59123e+01   4.07000e+02  -4.78304e+00   1.61317e+00   5.89167e+01
           408   6.59784e+01   4.08000e+02  -4.78361e+00   1.61311e+00   5.90000e+01
           409   6.60493e+01   4.09000e+02  -4.78431e+00   1.61317e+00   5.90833e+01
           410   6.61196e+01   4.10000e+02  -4.78479e+00   1.61325e+00   5.91667e+01
           411   6.61713e+01   4.11000e+02  -4.78399e+00   1.61334e+00   5.92500e+01
           412   6.62394e+01   4.12000e+02  -4.78167e+00   1.61351e+00   5.93333e+01
           413   6.63032e+01   4.13000e+02  -4.78222e+00   1.61360e+00   5.94167e+01
           414   6.63674e+01   4.14000e+02  -4.78444e+00   1.61361e+00   5.95000e+01
           415   6.64401e+01   4.15000e+02  -4.78687e+00   1.61361e+00   5.95833e+01
           416   6.64981e+01   4.16000e+02  -4.78806e+00   1.61355e+00   5.96667e+01
           417   6.65685e+01   4.17000e+02  -4.78951e+00   1.61353e+00   5.97500e+01
           418   6.66366e+01   4.18000e+02  -4.79147e+00   1.61354e+00   5.98333e+01
           419   6.66967e+01   4.19000e+02  -4.79181e+00   1.61356e+00   5.99167e+01
           420   6.67772e+01   4.20000e+02  -4.79306e+00   1.61364e+00   6.00000e+01
           421   6.68379e+01   4.21000e+02  -4.79413e+00   1.61374e+00   6.00833e+01
           422   6.68961e+01   4.22000e+02  -4.79534e+00   1.61386e+00   6.01667e+01
           423   6.69733e+01   4.23000e+02  -4.79768e+00   1.61399e+00   6.02500e+01
           424   6.70341e+01   4.24000e+02  -4.79977e+00   1.61417e+00   6.03333e+01
           425   6.71020e+01   4.25000e+02  -4.80213e+00   1.61424e+00   6.04167e+01
           426   6.71581e+01   4.26000e+02  -4.80456e+00   1.61427e+00   6.05000e+01
           427   6.72275e+01   4.27000e+02  -4.80701e+00   1.61429e+00   6.05833e+01
           428   6.72963e+01   4.28000e+02  -4.80793e+00   1.61419e+00   6.06667e+01
           429   6.73650e+01   4.29000e+02  -4.80986e+00   1.61415e+00   6.07500e+01
           430   6.74280e+01   4.30000e+02  -4.81014e+00   1.61412e+00   6.08333e+01
           431   6.75005e+01   4.31000e+02  -4.80900e+00   1.61409e+00   6.09167e+01
           432   6.75683e+01   4.32000e+02  -4.81219e+00   1.61403e+00   6.10000e+01
           433   6.76267e+01   4.33000e+02  -4.81470e+00   1.61391e+00   6.10833e+01
           434   6.76900e+01   4.34000e+02  -4.81682e+00   1.61379e+00   6.11667e+01
           435   6.77643e+01   4.35000e+02  -4.81795e+00   1.61367e+00   6.12500e+01
           436   6.78399e+01   4.36000e+02  -4.81751e+00   1.61353e+00   6.13333e+01
           437   6.79078e+01   4.37000e+02  -4.81805e+00   1.61350e+00   6.14167e+01
           438   6.79835e+01   4.38000e+02  -4.81979e+00   1.61350e+00   6.15000e+01
           439   6.80458e+01   4.39000e+02  -4.82235e+00   1.61352e+00   6.15833e+01
           440   6.81140e+01   4.40000e+02  -4.82436e+00   1.61362e+00   6.16667e+01
           441   6.81881e+01   4.41000e+02  -4.82723e+00   1.61360e+00   6.17500e+01
           442   6.82384e+01   4.42000e+02  -4.82954e+00   1.61355e+00   6.18333e+01
           443   6.83114e+01   4.43000e+02  -4.83198e+00   1.61350e+00   6.19167e+01
           444   6.83860e+01   4.44000e+02  -4.83616e+00   1.61335e+00   6.20000e+01
           445   6.84534e+01   4.45000e+02  -4.84096e+00   1.61318e+00   6.20833e+01
           446   6.85153e+01   4.46000e+02  -4.84576e+00   1.61301e+00   6.21667e+01
           447   6.85859e+01   4.47000e+02  -4.84977e+00   1.61283e+00   6.22500e+01
           448   6.86610e+01   4.48000e+02  -4.85553e+00   1.61259e+00   6.23333e+01
           449   6.87242e+01   4.49000e+02  -4.85850e+00   1.61234e+00   6.24167e+01
           450   6.87953e+01   4.50000e+02  -4.86170e+00   1.61210e+00   6.25000e+01
           451   6.88709e+01   4.51000e+02  -4.86666e+00   1.61187e+00   6.25833e+01
           452   6.89284e+01   4.52000e+02  -4.86719e+00   1.61164e+00   6.26667e+01
           453   6.90105e+01   4.53000e+02  -4.86888e+00   1.61137e+00   6.27500e+01
           454   6.90799e+01   4.54000e+02  -4.87144e+00   1.61112e+00   6.28333e+01
           455   6.91444e+01   4.55000e+02  -4.87322e+00   1.61089e+00   6.29167e+01
           456   6.91985e+01   4.56000e+02  -4.87348e+00   1.61072e+00   6.30000e+01
           457   6.92838e+01   4.57000e+02  -4.87589e+00   1.61058e+00   6.30833e+01
           458   6.93384e+01   4.58000e+02  -4.87821e+00   1.61048e+00   6.31667e+01
           459   6.94042e+01   4.59000e+02  -4.88082e+00   1.61040e+00   6.32500e+01
           460   6.94736e+01   4.60000e+02  -4.88688e+00   1.61048e+00   6.33333e+01
           461   6.95544e+01   4.61000e+02  -4.89104e+00   1.61051e+00   6.34167e+01
           462   6.96326e+01   4.62000e+02  -4.89259e+00   1.61055e+00   6.35000e+01
           463   6.97087e+01   4.63000e+02  -4.89353e+00   1.61060e+00   6.35833e+01
           464   6.97698e+01   4.64000e+02  -4.89406e+00   1.61067e+00   6.36667e+01
           465   6.98375e+01   4.65000e+02  -4.89581e+00   1.61065e+00   6.37500e+01
           466   6.98928e+01   4.66000e+02  -4.89814e+00   1.61060e+00   6.38333e+01
           467   6.99741e+01   4.67000e+02  -4.90178e+00   1.61054e+00   6.39167e+01
           468   7.00399e+01   4.68000e+02  -4.90660e+00   1.61036e+00   6.40000e+01
           469   7.01105e+01   4.69000e+02  -4.90838e+00   1.61022e+00   6.40833e+01
           470   7.01761e+01   4.70000e+02  -4.90987e+00   1.61009e+00   6.41667e+01
           471   7.02466e+01   4.71000e+02  -4.91183e+00   1.60995e+00   6.42500e+01
           472   7.03079e+01   4.72000e+02  -4.91106e+00   1.60988e+00   6.43333e+01
           473   7.03900e+01   4.73000e+02  -4.91240e+00   1.60983e+00   6.44167e+01
           474   7.04624e+01   4.74000e+02  -4.91457e+00   1.60979e+00   6.45000e+01
           475   7.05280e+01   4.75000e+02  -4.91748e+00   1.60977e+00   6.45833e+01
           476   7.05992e+01   4.76000e+02  -4.92152e+00   1.60989e+00   6.46667e+01
           477   7.06673e+01   4.77000e+02  -4.92349e+00   1.60997e+00   6.47500e+01
           478   7.07422e+01   4.78000e+02  -4.92621e+00   1.61004e+00   6.48333e+01
           479   7.08028e+01   4.79000e+02  -4.92953e+00   1.61012e+00   6.49167e+01
           480   7.08748e+01   4.80000e+02  -4.93039e+00   1.61025e+00   6.50000e+01
           481   7.09481e+01   4.81000e+02  -4.93173e+00   1.61035e+00   6.50833e+01
           482   7.10237e+01   4.82000e+02  -4.93262e+00   1.61040e+00   6.51667e+01
           483   7.10988e+01   4.83000e+02  -4.93356e+00   1.61044e+00   6.52500e+01
           484   7.11693e+01   4.84000e+02  -4.93309e+00   1.61050e+00   6.53333e+01
           485   7.12396e+01   4.85000e+02  -4.93301e+00   1.61057e+00   6.54167e+01
           486   7.13052e+01   4.86000e+02  -4.93289e+00   1.61065e+00   6.55000e+01
           487   7.13783e+01   4.87000e+02  -4.93342e+00   1.61074e+00   6.55833e+01
           488   7.14480e+01   4.88000e+02  -4.93264e+00   1.61085e+00   6.56667e+01
           489   7.15257e+01   4.89000e+02  -4.93281e+00   1.61097e+00   6.57500e+01
           490   7.15898e+01   4.90000e+02  -4.93418e+00   1.61110e+00   6.58333e+01
           491   7.16658e+01   4.91000e+02  -4.93685e+00   1.61122e+00   6.59167e+01
           492   7.17309e+01   4.92000e+02  -4.93796e+00   1.61134e+00   6.60000e+01
           493   7.17978e+01   4.93000e+02  -4.93971e+00   1.61142e+00   6.60833e+01
           494   7.18877e+01   4.94000e+02  -4.94247e+00   1.61145e+00   6.61667e+01
           495   7.19517e+01   4.95000e+02  -4.94677e+00   1.61146e+00   6.62500e+01
           496   7.20153e+01   4.96000e+02  -4.95318e+00   1.61132e+00   6.63333e+01
           497   7.20839e+01   4.97000e+02  -4.95639e+00   1.61121e+00   6.64167e+01
           498   7.21610e+01   4.98000e+02  -4.95943e+00   1.61108e+00   6.65000e+01
           499   7.22300e+01   4.99000e+02  -4.96176e+00   1.61094e+00   6.65833e+01
           500   7.23115e+01   5.00000e+02  -4.96673e+00   1.61073e+00   6.66667e+01
           501   7.23842e+01   5.01000e+02  -4.97120e+00   1.61060e+00   6.67500e+01
           502   7.24431e+01   5.02000e+02  -4.97608e+00   1.61051e+00   6.68333e+01
           503   7.25228e+01   5.03000e+02  -4.98164e+00   1.61043e+00   6.69167e+01
           504   7.25842e+01   5.04000e+02  -4.98491e+00   1.61048e+00   6.70000e+01
           505   7.26666e+01   5.05000e+02  -4.98905e+00   1.61051e+00   6.70833e+01
           506   7.27338e+01   5.06000e+02  -4.99212e+00   1.61057e+00   6.71667e+01
           507   7.28073e+01   5.07000e+02  -4.99588e+00   1.61064e+00   6.72500e+01
           508   7.28868e+01   5.08000e+02  -4.99995e+00   1.61082e+00   6.73333e+01
           509   7.29535e+01   5.09000e+02  -5.00410e+00   1.61096e+00   6.74167e+01
           510   7.30345e+01   5.10000e+02  -5.00756e+00   1.61110e+00   6.75000e+01
           511   7.31083e+01   5.11000e+02  -5.01085e+00   1.61124e+00   6.75833e+01
           512   7.31750e+01   5.12000e+02  -5.01923e+00   1.61138e+00   6.76667e+01
           513   7.32428e+01   5.13000e+02  -5.02484e+00   1.61150e+00   6.77500e+01
           514   7.33241e+01   5.14000e+02  -5.02836e+00   1.61161e+00   6.78333e+01
           515   7.33870e+01   5.15000e+02  -5.03170e+00   1.61171e+00   6.79167e+01
           516   7.34501e+01   5.16000e+02  -5.03237e+00   1.61176e+00   6.80000e+01
           517   7.35328e+01   5.17000e+02  -5.03246e+00   1.61182e+00   6.80833e+01
           518   7.36066e+01   5.18000e+02  -5.03382e+00   1.61188e+00   6.81667e+01
           519   7.36782e+01   5.19000e+02  -5.03638e+00   1.61192e+00   6.82500e+01
           520   7.37521e+01   5.20000e+02  -5.03766e+00   1.61190e+00   6.83333e+01
           521   7.38147e+01   5.21000e+02  -5.03736e+00   1.61183e+00   6.84167e+01
